@timestamp	nginx.access.remote_ip_list	Allowed
"July 2nd 2018, 05:59:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:59:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:40.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:40.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:58:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:55.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:55.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:57:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:55.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:07.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:07.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:07.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:01.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:56:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:55.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:40.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:01.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:01.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:55:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:54:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:55.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:40.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:53:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 05:52:47.000"	"[""170.248.138.47""]"	yes
